"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","nperps","nperpcap","claimed","claimmode_txt","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","propvalue","INT_IDEO","INT_MISC","president_party","state_governor_party","date"
"109",108,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Business","United States","Puerto Rican Nationalists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1970-03-15
"110",109,"Montana","Billings",45.783975,-108.505794,TRUE,TRUE,"Bombing/Explosion","Police","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-03-15
"111",110,"California","San Bernardino",34.105245,-117.294124,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","White extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,1,1,0,4000,NA,FALSE,"Republican","Democrat, Republican",1970-03-16
"112",111,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Chicano Liberation Front",NA,NA,TRUE,"Other","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat, Republican",1970-03-17
"113",112,"Ohio","Lockland",39.226835,-84.453309,TRUE,TRUE,"Bombing/Explosion","Utilities","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-18
"114",113,"Oregon","Portland",45.511795,-122.675629,FALSE,FALSE,"Bombing/Explosion","Military","United States","White extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-20
"115",114,"Michigan","Detroit",42.331685,-83.047924,TRUE,TRUE,"Assassination","Private Citizens & Property","United States","White extremists",NA,NA,FALSE,NA,"Firearms",1,1,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-20
"116",115,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican",NA,1970-03-21
"117",116,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Puerto Rican Resistance Movement",NA,NA,TRUE,"Letter","Incendiary",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Republican",1970-03-21
"118",117,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Puerto Rican Resistance Movement",NA,NA,TRUE,"Letter","Incendiary",0,0,0,1,1,0,NA,FALSE,FALSE,"Republican","Republican",1970-03-21
"119",118,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Black Panthers",1,1,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Republican",1970-03-22
"120",119,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Black Panthers",1,1,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Republican",1970-03-22
"121",120,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Black Panthers",1,0,FALSE,NA,"Explosives",0,0,0,17,17,0,NA,FALSE,FALSE,"Republican","Republican",1970-03-22
"122",121,"Florida","Orlando",28.538235,-81.377389,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-03-23
"123",122,"New York","New York City",40.697132,-73.931351,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-24
"124",123,"Ohio","Cleveland",41.479561,-81.675461,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","White extremists",NA,0,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-24
"125",124,"California","Richmond",37.93781,-122.342709,FALSE,TRUE,"Bombing/Explosion","Police","United States","Black Nationalists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-03-24
"126",125,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Police","United States","Black Nationalists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,5000,NA,FALSE,"Republican","Democrat, Republican",1970-03-27
"127",126,"Illinois","Biggsville",40.85122,-90.864369,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,105000,NA,FALSE,"Republican","Republican",1970-03-30
"128",127,"Georgia","Fort Benning",32.3575,-84.95623,FALSE,TRUE,"Facility/Infrastructure Attack","Military","United States","Left-Wing Militants",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-03-30
"129",128,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican",NA,1970-03-31
"130",129,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-03-31
"131",130,"Michigan","East Lansing",42.7375,-84.483779,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,500,NA,FALSE,"Republican","Republican",1970-04-01
"132",131,"New York","Ithaca",42.455233,-76.475847,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","White extremists",NA,0,FALSE,NA,"Incendiary",0,0,0,0,0,0,1e+05,NA,NA,"Republican","Republican",1970-04-01
"133",132,"Texas","Houston",29.813822,-95.365295,FALSE,TRUE,"Facility/Infrastructure Attack","Military","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-01
"134",133,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-02
"135",134,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","Puerto Rico","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-04
"136",135,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-04
"137",136,"Washington","Pullman",46.731958,-117.162603,TRUE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,0,FALSE,NA,"Incendiary",0,0,0,0,0,0,7e+05,NA,FALSE,"Republican","Republican",1970-04-04
"138",137,"California","Trona",35.76625,-117.370674,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-05
"139",138,"California","Trona",35.76625,-117.370674,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Strikers",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-05
"140",139,"New York","New York City",40.697132,-73.931351,TRUE,FALSE,"Bombing/Explosion","NGO","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-05
"141",140,"Texas","Houston",29.813822,-95.365295,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,50000,NA,FALSE,"Republican","Democrat",1970-04-05
"142",141,"Kansas","Lawrence",38.973065,-95.236534,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-08
"143",142,"Kansas","Baxter Springs",37.023676,-94.735504,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-08
"144",143,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Chicano Liberation Front",NA,NA,TRUE,"Other","Incendiary",0,0,0,0,0,0,1e+05,FALSE,FALSE,"Republican","Democrat, Republican",1970-04-08
"145",144,"Illinois","East St. Louis",38.624421,-90.150603,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,30000,NA,FALSE,"Republican","Republican",1970-04-09
"146",145,"California","San Diego",32.715695,-117.161719,FALSE,TRUE,"Bombing/Explosion","Military","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-11
"147",146,"New York","Ithaca",42.455233,-76.475847,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",2,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-11
"148",147,"Texas","Freeport",28.949564,-95.344371,TRUE,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,NA,NA,FALSE,NA,"Incendiary",0,0,0,5,5,0,250000,NA,FALSE,"Republican","Democrat",1970-04-11
"149",148,"California","Berkeley",37.874043,-122.280022,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat, Republican",1970-04-13
"150",149,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Educational Institution","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-13
"151",150,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-13
"152",151,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Police","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-13
"153",152,"California","Trona",35.76625,-117.370674,FALSE,TRUE,"Bombing/Explosion","Business","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-14
"154",153,"California","Long Beach",33.783824,-118.11409,FALSE,FALSE,"Bombing/Explosion","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-14
"155",154,"California","Los Angeles",34.097866,-118.407379,TRUE,FALSE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-14
"156",155,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Cuban Exiles",4,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Republican","Democrat, Republican",1970-04-15
"157",156,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Chicano Liberation Front",NA,NA,TRUE,"Other","Incendiary",0,0,0,0,0,0,75000,FALSE,FALSE,"Republican","Democrat, Republican",1970-04-15
"158",157,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Chicano Liberation Front",NA,NA,TRUE,"Other","Incendiary",0,0,0,0,0,0,20000,FALSE,FALSE,"Republican","Democrat, Republican",1970-04-15
"159",158,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-16
"160",159,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-16
"161",160,"Missouri","Kansas City",39.176086,-94.574127,TRUE,TRUE,"Bombing/Explosion","Private Citizens & Property","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-16
"162",161,"California","Trona",35.76625,-117.370674,FALSE,TRUE,"Bombing/Explosion","Business","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-16
"163",162,"California","Oakland",37.791927,-122.225906,FALSE,TRUE,"Armed Assault","Police","United States","Black Panthers",NA,2,FALSE,NA,"Firearms",0,0,0,2,2,0,NA,FALSE,FALSE,"Republican","Democrat, Republican",1970-04-17
"164",163,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Religious Figures/Institutions","United States","White extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,2000,NA,FALSE,"Republican","Republican",1970-04-19
"165",164,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Business","United States","White extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,4000,NA,FALSE,"Republican","Republican",1970-04-19
"166",165,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Business","United States","White extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,2000,NA,FALSE,"Republican","Republican",1970-04-19
"167",166,"Washington","Seattle",47.610786,-122.331306,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","White extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,1000,NA,FALSE,"Republican","Republican",1970-04-19
"168",167,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Police","United States","Black Nationalists",NA,NA,FALSE,NA,"Explosives",0,0,0,3,3,0,NA,NA,FALSE,"Republican","Republican",1970-04-19
"169",168,"Kansas","Lawrence",38.954344,-95.255796,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,0,FALSE,NA,"Incendiary",0,0,0,3,3,0,3e+06,NA,FALSE,"Republican","Democrat",1970-04-20
"170",169,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Left-Wing Militants",3,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,30000,NA,NA,"Republican","Democrat, Republican",1970-04-21
"171",170,"California","Trona",35.76625,-117.370674,FALSE,TRUE,"Bombing/Explosion","Business","United States","Strikers",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-22
"172",171,"California","Berkeley",37.874043,-122.280022,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-22
"173",172,"California","Berkeley",37.874043,-122.280022,FALSE,FALSE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat, Republican",1970-04-22
"174",173,"Wisconsin","Milwaukee",43.064388,-87.966202,FALSE,TRUE,"Facility/Infrastructure Attack","Government (General)","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-22
"175",174,"Illinois","Champaign",40.102408,-88.227159,FALSE,FALSE,"Facility/Infrastructure Attack","Police","United States","Student Radicals",2,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-22
"176",175,"California","Redlands",34.062685,-117.163181,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,40000,NA,FALSE,"Republican","Democrat, Republican",1970-04-22
"177",176,"Puerto Rico","Aguada",18.379626,-67.188421,FALSE,FALSE,"Bombing/Explosion","Military","United States","Armed Commandos of Liberation",NA,NA,TRUE,"Letter","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1970-04-23
"178",177,"Puerto Rico","Aguada",18.379626,-67.188421,FALSE,FALSE,"Bombing/Explosion","Telecommunication","United States","Armed Commandos of Liberation",NA,NA,TRUE,"Letter","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1970-04-23
"179",178,"Puerto Rico","Aguada",18.379626,-67.188421,FALSE,FALSE,"Bombing/Explosion","Telecommunication","United States","Armed Commandos of Liberation",NA,NA,TRUE,"Letter","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1970-04-23
"180",179,"Puerto Rico","Aguada",18.379626,-67.188421,FALSE,FALSE,"Bombing/Explosion","Police","Puerto Rico","Armed Commandos of Liberation",NA,NA,TRUE,"Letter","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","New Progressive Party",1970-04-23
"181",180,"California","Palo Alto",37.424305,-122.143913,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,1e+05,NA,FALSE,"Republican","Democrat, Republican",1970-04-24
"182",181,"Maryland","Baltimore",39.308342,-76.616104,FALSE,TRUE,"Armed Assault","Police","United States","Black Panthers",3,3,FALSE,NA,"Firearms",1,1,0,1,1,0,NA,FALSE,FALSE,"Republican","Democrat",1970-04-24
"183",182,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Military","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-24
"184",183,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Assassination","Government (Diplomatic)","China","The World United Formosans for Independence (WUFI)",2,2,TRUE,"Personal claim","Firearms",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Republican",1970-04-24
"185",184,"Pennsylvania","Philadelphia",40.008171,-75.13549,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Left-Wing Militants",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-25
"186",185,"Michigan","East Lansing",42.7375,-84.483779,FALSE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,333,NA,FALSE,"Republican","Republican",1970-04-25
"187",186,"Michigan","East Lansing",42.7375,-84.483779,FALSE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,333,NA,FALSE,"Republican","Republican",1970-04-25
"188",187,"Michigan","East Lansing",42.7375,-84.483779,FALSE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,333,NA,FALSE,"Republican","Republican",1970-04-25
"189",188,"Louisiana","Baton Rouge",30.443335,-91.186994,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Black Nationalists",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1e+05,NA,FALSE,"Republican","Democrat",1970-04-26
"190",189,"Louisiana","Baton Rouge",30.443335,-91.186994,FALSE,TRUE,"Bombing/Explosion","Food or Water Supply","United States","Black Nationalists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1970-04-26
"191",190,"Minnesota","Robbinsdale",45.031807,-93.336547,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Left-Wing Militants",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Republican",1970-04-26
